                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     0.10	                     0.10	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  2021.90	                    20.00	                  1186.20	                    41.10	                  2014.09	                     0.00	                     1.83	                     0.26	                     0.00	                     2.09	                     3.79	                    11.73	                    15.53	                     1.55	                    15.08
                     0.22	                     0.12	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  2017.28	                    20.00	                  1181.58	                    41.10	                  2014.09	                     0.00	                     1.82	                     0.26	                     0.00	                     2.08	                     3.79	                    11.69	                    15.49	                     3.41	                    15.04
                     0.36	                     0.14	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  2010.74	                    20.00	                  1175.04	                    41.10	                  2014.09	                     0.00	                     1.81	                     0.26	                     0.00	                     2.07	                     3.79	                    11.64	                    15.43	                     5.63	                    14.99
                     0.54	                     0.17	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  2004.52	                    20.00	                  1168.82	                    41.10	                  2014.09	                     0.00	                     1.80	                     0.26	                     0.00	                     2.07	                     3.79	                    11.58	                    15.38	                     8.29	                    14.93
                     0.74	                     0.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1995.75	                    20.00	                  1160.04	                    41.10	                  2014.09	                     0.00	                     1.79	                     0.26	                     0.00	                     2.05	                     3.79	                    11.51	                    15.30	                    11.46	                    14.86
                     0.99	                     0.25	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1987.57	                    20.00	                  1151.87	                    41.10	                  2014.09	                     0.00	                     1.78	                     0.26	                     0.00	                     2.04	                     3.79	                    11.44	                    15.23	                    15.25	                    14.79
                     1.29	                     0.30	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1976.12	                    20.00	                  1140.42	                    41.10	                  2014.09	                     0.00	                     1.76	                     0.26	                     0.00	                     2.02	                     3.79	                    11.34	                    15.13	                    19.77	                    14.70
                     1.65	                     0.36	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1965.74	                    20.00	                  1130.04	                    41.10	                  2014.09	                     0.00	                     1.74	                     0.26	                     0.00	                     2.01	                     3.79	                    11.25	                    15.04	                    25.16	                    14.61
                     2.08	                     0.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1951.28	                    20.00	                  1115.58	                    41.10	                  2014.09	                     0.00	                     1.72	                     0.26	                     0.00	                     1.98	                     3.79	                    11.12	                    14.92	                    31.57	                    14.49
                     2.60	                     0.52	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1938.66	                    20.00	                  1102.96	                    41.10	                  2014.09	                     0.00	                     1.70	                     0.26	                     0.00	                     1.96	                     3.79	                    11.01	                    14.81	                    39.21	                    14.38
                     3.22	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1921.11	                    20.00	                  1085.41	                    41.10	                  2014.09	                     0.00	                     1.67	                     0.26	                     0.00	                     1.94	                     3.79	                    10.86	                    14.65	                    48.29	                    14.23
                     3.96	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1906.57	                    20.00	                  1070.87	                    41.10	                  2014.09	                     0.00	                     1.65	                     0.26	                     0.00	                     1.91	                     3.79	                    10.73	                    14.53	                    59.08	                    14.11
                     4.40	                     0.45	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1894.62	                    20.00	                  1058.92	                    41.10	                  2014.09	                     0.00	                     1.63	                     0.26	                     0.00	                     1.90	                     3.79	                    10.63	                    14.42	                    65.51	                    14.01
                     4.94	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1885.95	                    20.00	                  1050.25	                    41.10	                  2014.09	                     0.00	                     1.62	                     0.26	                     0.00	                     1.88	                     3.79	                    10.56	                    14.35	                    73.19	                    13.94
                     5.58	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1872.69	                    20.00	                  1036.99	                    41.10	                  2014.09	                     0.00	                     1.60	                     0.26	                     0.00	                     1.86	                     3.79	                    10.44	                    14.23	                    82.33	                    13.82
                     6.35	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1862.39	                    20.00	                  1026.69	                    41.10	                  2014.09	                     0.00	                     1.58	                     0.26	                     0.00	                     1.85	                     3.79	                    10.35	                    14.15	                    93.22	                    13.74
                     6.81	                     0.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1852.79	                    20.00	                  1017.09	                    41.10	                  2014.09	                     0.00	                     1.57	                     0.26	                     0.00	                     1.83	                     3.79	                    10.27	                    14.06	                    99.72	                    13.66
                     7.37	                     0.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1846.50	                    20.00	                  1010.80	                    41.10	                  2014.09	                     0.00	                     1.56	                     0.26	                     0.00	                     1.82	                     3.79	                    10.21	                    14.01	                   107.49	                    13.60
                     8.03	                     0.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1835.79	                    20.00	                  1000.09	                    41.10	                  2014.09	                     0.00	                     1.54	                     0.26	                     0.00	                     1.80	                     3.79	                    10.12	                    13.91	                   116.75	                    13.51
                     8.83	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1828.13	                    20.00	                   992.43	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.26	                     0.00	                     1.79	                     3.79	                    10.05	                    13.85	                   127.82	                    13.45
                     9.31	                     0.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1819.96	                    20.00	                   984.26	                    41.10	                  2014.09	                     0.00	                     1.52	                     0.26	                     0.00	                     1.78	                     3.79	                     9.98	                    13.78	                   134.42	                    13.38
                     9.89	                     0.58	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1815.20	                    20.00	                   979.50	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.26	                     0.00	                     1.77	                     3.79	                     9.94	                    13.74	                   142.32	                    13.34
                    10.58	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1806.11	                    20.00	                   970.41	                    41.10	                  2014.09	                     0.00	                     1.50	                     0.26	                     0.00	                     1.76	                     3.79	                     9.86	                    13.66	                   151.74	                    13.26
                    11.40	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1800.21	                    20.00	                   964.51	                    41.10	                  2014.09	                     0.00	                     1.49	                     0.26	                     0.00	                     1.75	                     3.79	                     9.81	                    13.61	                   163.01	                    13.21
                    11.90	                     0.50	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1792.97	                    20.00	                   957.27	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.26	                     0.00	                     1.74	                     3.79	                     9.75	                    13.54	                   169.74	                    13.15
                    12.50	                     0.60	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1789.24	                    20.00	                   953.54	                    41.10	                  2014.09	                     0.00	                     1.47	                     0.26	                     0.00	                     1.73	                     3.79	                     9.72	                    13.51	                   177.79	                    13.12
                    13.21	                     0.72	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1781.28	                    20.00	                   945.58	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.26	                     0.00	                     1.72	                     3.79	                     9.65	                    13.44	                   187.41	                    13.05
                    14.07	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1776.59	                    20.00	                   940.89	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.26	                     0.00	                     1.71	                     3.79	                     9.61	                    13.40	                   198.92	                    13.02
                    14.59	                     0.52	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1770.05	                    20.00	                   934.35	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.26	                     0.00	                     1.70	                     3.79	                     9.55	                    13.34	                   205.79	                    12.96
                    15.21	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1767.06	                    20.00	                   931.36	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.26	                     0.00	                     1.70	                     3.79	                     9.52	                    13.32	                   214.02	                    12.94
                    15.95	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1759.96	                    20.00	                   924.26	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.26	                     0.00	                     1.69	                     3.79	                     9.46	                    13.26	                   223.86	                    12.88
                    16.84	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1756.15	                    20.00	                   920.45	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.26	                     0.00	                     1.68	                     3.79	                     9.43	                    13.22	                   235.63	                    12.84
                    17.37	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1750.19	                    20.00	                   914.49	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.26	                     0.00	                     1.67	                     3.79	                     9.38	                    13.17	                   242.67	                    12.79
                    18.01	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1747.73	                    20.00	                   912.03	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.26	                     0.00	                     1.67	                     3.79	                     9.36	                    13.15	                   251.09	                    12.77
                    18.78	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1741.35	                    20.00	                   905.65	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.26	                     0.00	                     1.66	                     3.79	                     9.30	                    13.10	                   261.17	                    12.72
                    19.70	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1738.19	                    20.00	                   902.49	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.26	                     0.00	                     1.65	                     3.79	                     9.27	                    13.07	                   273.23	                    12.69
                    20.81	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1729.76	                    20.00	                   894.06	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.26	                     0.00	                     1.64	                     3.79	                     9.20	                    13.00	                   287.62	                    12.62
                    22.14	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1725.86	                    20.00	                   890.16	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.26	                     0.00	                     1.64	                     3.79	                     9.17	                    12.96	                   304.85	                    12.59
                    22.94	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1718.76	                    20.00	                   883.06	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.26	                     0.00	                     1.62	                     3.79	                     9.11	                    12.90	                   315.13	                    12.53
                    23.89	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1716.30	                    20.00	                   880.60	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.26	                     0.00	                     1.62	                     3.79	                     9.08	                    12.88	                   327.46	                    12.51
                    25.04	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1709.01	                    20.00	                   873.31	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.26	                     0.00	                     1.61	                     3.79	                     9.02	                    12.82	                   342.17	                    12.45
                    26.42	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1705.92	                    20.00	                   870.22	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.26	                     0.00	                     1.60	                     3.79	                     8.99	                    12.79	                   359.79	                    12.42
                    27.25	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1699.66	                    20.00	                   863.96	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.26	                     0.00	                     1.59	                     3.79	                     8.94	                    12.73	                   370.32	                    12.37
                    28.24	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1697.68	                    20.00	                   861.98	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.26	                     0.00	                     1.59	                     3.79	                     8.92	                    12.72	                   382.94	                    12.35
                    29.43	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1691.25	                    20.00	                   855.55	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.26	                     0.00	                     1.58	                     3.79	                     8.87	                    12.66	                   398.01	                    12.30
                    30.86	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1688.74	                    20.00	                   853.04	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.26	                     0.00	                     1.58	                     3.79	                     8.85	                    12.64	                   416.07	                    12.28
                    31.72	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1683.09	                    20.00	                   847.39	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.26	                     0.00	                     1.57	                     3.79	                     8.80	                    12.59	                   426.86	                    12.23
                    32.74	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1681.47	                    20.00	                   845.77	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.26	                     0.00	                     1.57	                     3.79	                     8.78	                    12.58	                   439.80	                    12.21
                    33.98	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1675.68	                    20.00	                   839.98	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.26	                     0.00	                     1.56	                     3.79	                     8.73	                    12.53	                   455.26	                    12.17
                    35.46	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1673.59	                    20.00	                   837.89	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.26	                     0.00	                     1.55	                     3.79	                     8.71	                    12.51	                   473.79	                    12.15
                    36.35	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1668.40	                    20.00	                   832.70	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.26	                     0.00	                     1.55	                     3.79	                     8.67	                    12.46	                   484.87	                    12.10
                    37.42	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1667.05	                    20.00	                   831.35	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.26	                     0.00	                     1.54	                     3.79	                     8.66	                    12.45	                   498.14	                    12.09
                    38.70	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1661.72	                    20.00	                   826.02	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.26	                     0.00	                     1.54	                     3.79	                     8.61	                    12.41	                   514.02	                    12.05
                    40.23	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1659.97	                    20.00	                   824.27	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.26	                     0.00	                     1.53	                     3.79	                     8.60	                    12.39	                   533.05	                    12.03
                    41.15	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1655.13	                    20.00	                   819.43	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.26	                     0.00	                     1.53	                     3.79	                     8.55	                    12.35	                   544.43	                    11.99
                    42.26	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1653.98	                    20.00	                   818.28	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.26	                     0.00	                     1.52	                     3.79	                     8.54	                    12.34	                   558.07	                    11.98
                    43.58	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1649.04	                    20.00	                   813.34	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.26	                     0.00	                     1.52	                     3.79	                     8.50	                    12.30	                   574.38	                    11.94
                    45.18	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1647.53	                    20.00	                   811.83	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.26	                     0.00	                     1.51	                     3.79	                     8.49	                    12.28	                   593.94	                    11.93
                    46.13	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1642.99	                    20.00	                   807.29	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.26	                     0.00	                     1.51	                     3.79	                     8.45	                    12.24	                   605.64	                    11.89
                    47.28	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1642.00	                    20.00	                   806.30	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.26	                     0.00	                     1.51	                     3.79	                     8.44	                    12.23	                   619.66	                    11.88
                    48.65	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1637.38	                    20.00	                   801.68	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.26	                     0.00	                     1.50	                     3.79	                     8.40	                    12.19	                   636.44	                    11.84
                    50.31	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1636.08	                    20.00	                   800.38	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.26	                     0.00	                     1.50	                     3.79	                     8.39	                    12.18	                   656.55	                    11.83
                    52.29	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1629.84	                    20.00	                   794.14	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.26	                     0.00	                     1.49	                     3.79	                     8.34	                    12.13	                   680.58	                    11.78
                    54.66	                     2.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1628.18	                    20.00	                   792.48	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.26	                     0.00	                     1.48	                     3.79	                     8.32	                    12.11	                   709.38	                    11.77
                    56.09	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1622.48	                    20.00	                   786.78	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.26	                     0.00	                     1.48	                     3.79	                     8.27	                    12.07	                   726.59	                    11.72
                    57.80	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1621.41	                    20.00	                   785.71	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.26	                     0.00	                     1.47	                     3.79	                     8.26	                    12.06	                   747.22	                    11.71
                    59.86	                     2.05	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1615.76	                    20.00	                   780.06	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.26	                     0.00	                     1.47	                     3.79	                     8.21	                    12.01	                   771.88	                    11.66
                    62.32	                     2.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1614.38	                    20.00	                   778.68	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.26	                     0.00	                     1.46	                     3.79	                     8.20	                    12.00	                   801.45	                    11.65
                    63.80	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1609.15	                    20.00	                   773.45	                    41.10	                  2014.09	                     0.00	                     1.19	                     0.26	                     0.00	                     1.45	                     3.79	                     8.16	                    11.95	                   819.12	                    11.61
                    65.57	                     1.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1608.25	                    20.00	                   772.55	                    41.10	                  2014.09	                     0.00	                     1.19	                     0.26	                     0.00	                     1.45	                     3.79	                     8.15	                    11.94	                   840.31	                    11.60
                    67.70	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1603.07	                    20.00	                   767.37	                    41.10	                  2014.09	                     0.00	                     1.18	                     0.26	                     0.00	                     1.45	                     3.79	                     8.10	                    11.90	                   865.64	                    11.55
                    70.26	                     2.56	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1601.90	                    20.00	                   766.20	                    41.10	                  2014.09	                     0.00	                     1.18	                     0.26	                     0.00	                     1.44	                     3.79	                     8.09	                    11.89	                   896.02	                    11.54
                    71.79	                     1.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1597.04	                    20.00	                   761.34	                    41.10	                  2014.09	                     0.00	                     1.17	                     0.26	                     0.00	                     1.44	                     3.79	                     8.05	                    11.84	                   914.18	                    11.50
                    73.63	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1596.27	                    20.00	                   760.57	                    41.10	                  2014.09	                     0.00	                     1.17	                     0.26	                     0.00	                     1.44	                     3.79	                     8.04	                    11.84	                   935.96	                    11.50
                    75.84	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1591.45	                    20.00	                   755.75	                    41.10	                  2014.09	                     0.00	                     1.16	                     0.26	                     0.00	                     1.43	                     3.79	                     8.00	                    11.80	                   962.00	                    11.46
                    78.49	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1590.45	                    20.00	                   754.75	                    41.10	                  2014.09	                     0.00	                     1.16	                     0.26	                     0.00	                     1.43	                     3.79	                     7.99	                    11.79	                   993.23	                    11.45
                    80.08	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1585.87	                    20.00	                   750.17	                    41.10	                  2014.09	                     0.00	                     1.16	                     0.26	                     0.00	                     1.42	                     3.79	                     7.95	                    11.75	                  1011.91	                    11.41
                    81.99	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   801.62	                  1585.21	                    20.00	                   749.51	                    41.10	                  2014.09	                     0.00	                     1.16	                     0.26	                     0.00	                     1.42	                     3.79	                     7.95	                    11.74	                  1034.31	                    11.40
