                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     4.26	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1457.36	                    20.00	                  1182.07	                    41.10	                  2014.09	                     0.00	                     1.82	                     0.29	                     0.00	                     2.11	                     3.79	                    12.49	                    16.28	                    72.94	                    15.81
                     4.58	                     0.32	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1444.14	                    20.00	                  1168.85	                    41.10	                  2014.09	                     0.00	                     1.80	                     0.29	                     0.00	                     2.09	                     3.79	                    12.36	                    16.16	                    78.13	                    15.69
                     4.96	                     0.39	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1433.59	                    20.00	                  1158.30	                    41.10	                  2014.09	                     0.00	                     1.79	                     0.29	                     0.00	                     2.08	                     3.79	                    12.27	                    16.06	                    84.31	                    15.60
                     5.43	                     0.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1418.56	                    20.00	                  1143.27	                    41.10	                  2014.09	                     0.00	                     1.76	                     0.29	                     0.00	                     2.05	                     3.79	                    12.13	                    15.93	                    91.67	                    15.47
                     5.98	                     0.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1405.83	                    20.00	                  1130.54	                    41.10	                  2014.09	                     0.00	                     1.74	                     0.29	                     0.00	                     2.03	                     3.79	                    12.02	                    15.81	                   100.44	                    15.35
                     6.65	                     0.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1387.64	                    20.00	                  1112.35	                    41.10	                  2014.09	                     0.00	                     1.72	                     0.29	                     0.00	                     2.01	                     3.79	                    11.85	                    15.64	                   110.86	                    15.19
                     7.45	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1373.11	                    20.00	                  1097.82	                    41.10	                  2014.09	                     0.00	                     1.69	                     0.29	                     0.00	                     1.98	                     3.79	                    11.72	                    15.51	                   123.24	                    15.06
                     7.92	                     0.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1360.60	                    20.00	                  1085.31	                    41.10	                  2014.09	                     0.00	                     1.67	                     0.29	                     0.00	                     1.97	                     3.79	                    11.60	                    15.40	                   130.62	                    14.95
                     8.50	                     0.58	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1351.99	                    20.00	                  1076.70	                    41.10	                  2014.09	                     0.00	                     1.66	                     0.29	                     0.00	                     1.95	                     3.79	                    11.52	                    15.32	                   139.43	                    14.88
                     9.19	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1338.28	                    20.00	                  1062.99	                    41.10	                  2014.09	                     0.00	                     1.64	                     0.29	                     0.00	                     1.93	                     3.79	                    11.40	                    15.19	                   149.91	                    14.76
                    10.02	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1328.12	                    20.00	                  1052.83	                    41.10	                  2014.09	                     0.00	                     1.62	                     0.29	                     0.00	                     1.92	                     3.79	                    11.31	                    15.10	                   162.42	                    14.67
                    10.51	                     0.50	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1318.08	                    20.00	                  1042.79	                    41.10	                  2014.09	                     0.00	                     1.61	                     0.29	                     0.00	                     1.90	                     3.79	                    11.21	                    15.01	                   169.88	                    14.58
                    11.11	                     0.60	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1311.90	                    20.00	                  1036.61	                    41.10	                  2014.09	                     0.00	                     1.60	                     0.29	                     0.00	                     1.89	                     3.79	                    11.16	                    14.95	                   178.79	                    14.52
                    11.83	                     0.72	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1300.87	                    20.00	                  1025.58	                    41.10	                  2014.09	                     0.00	                     1.58	                     0.29	                     0.00	                     1.87	                     3.79	                    11.06	                    14.85	                   189.42	                    14.42
                    12.68	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1293.39	                    20.00	                  1018.10	                    41.10	                  2014.09	                     0.00	                     1.57	                     0.29	                     0.00	                     1.86	                     3.79	                    10.99	                    14.78	                   202.11	                    14.36
                    13.20	                     0.52	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1284.89	                    20.00	                  1009.60	                    41.10	                  2014.09	                     0.00	                     1.56	                     0.29	                     0.00	                     1.85	                     3.79	                    10.91	                    14.71	                   209.68	                    14.28
                    13.82	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1280.25	                    20.00	                  1004.96	                    41.10	                  2014.09	                     0.00	                     1.55	                     0.29	                     0.00	                     1.84	                     3.79	                    10.87	                    14.66	                   218.75	                    14.24
                    14.56	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1270.96	                    20.00	                   995.67	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.29	                     0.00	                     1.83	                     3.79	                    10.78	                    14.58	                   229.56	                    14.16
                    15.45	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1265.23	                    20.00	                   989.94	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.29	                     0.00	                     1.82	                     3.79	                    10.73	                    14.53	                   242.49	                    14.11
                    15.98	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1257.80	                    20.00	                   982.51	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.29	                     0.00	                     1.81	                     3.79	                    10.66	                    14.46	                   250.22	                    14.04
                    16.62	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1254.19	                    20.00	                   978.90	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.29	                     0.00	                     1.80	                     3.79	                    10.63	                    14.43	                   259.46	                    14.01
                    17.39	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1246.15	                    20.00	                   970.86	                    41.10	                  2014.09	                     0.00	                     1.50	                     0.29	                     0.00	                     1.79	                     3.79	                    10.56	                    14.35	                   270.50	                    13.94
                    18.32	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1241.62	                    20.00	                   966.34	                    41.10	                  2014.09	                     0.00	                     1.49	                     0.29	                     0.00	                     1.78	                     3.79	                    10.52	                    14.31	                   283.71	                    13.90
                    18.87	                     0.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1235.01	                    20.00	                   959.72	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.29	                     0.00	                     1.77	                     3.79	                    10.46	                    14.25	                   291.60	                    13.84
                    19.54	                     0.66	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1232.12	                    20.00	                   956.83	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.29	                     0.00	                     1.77	                     3.79	                    10.43	                    14.22	                   301.05	                    13.81
                    20.33	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1225.04	                    20.00	                   949.75	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.29	                     0.00	                     1.76	                     3.79	                    10.37	                    14.16	                   312.34	                    13.75
                    21.29	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1221.38	                    20.00	                   946.09	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.29	                     0.00	                     1.75	                     3.79	                    10.33	                    14.13	                   325.86	                    13.72
                    21.86	                     0.57	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1215.43	                    20.00	                   940.14	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.29	                     0.00	                     1.74	                     3.79	                    10.28	                    14.07	                   333.94	                    13.67
                    22.55	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1213.07	                    20.00	                   937.78	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.29	                     0.00	                     1.74	                     3.79	                    10.26	                    14.05	                   343.62	                    13.65
                    23.38	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1206.76	                    20.00	                   931.47	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.29	                     0.00	                     1.73	                     3.79	                    10.20	                    13.99	                   355.19	                    13.59
                    24.37	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1203.73	                    20.00	                   928.45	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.29	                     0.00	                     1.72	                     3.79	                    10.17	                    13.96	                   369.04	                    13.56
                    24.97	                     0.60	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1198.35	                    20.00	                   923.06	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.29	                     0.00	                     1.71	                     3.79	                    10.12	                    13.92	                   377.32	                    13.52
                    25.68	                     0.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1196.38	                    20.00	                   921.09	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.29	                     0.00	                     1.71	                     3.79	                    10.10	                    13.90	                   387.25	                    13.50
                    26.54	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1190.70	                    20.00	                   915.41	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.05	                    13.85	                   399.12	                    13.45
                    27.57	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1188.15	                    20.00	                   912.86	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.03	                    13.82	                   413.34	                    13.42
                    28.80	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1180.62	                    20.00	                   905.33	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.69	                     3.79	                     9.96	                    13.75	                   430.31	                    13.36
                    30.28	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1177.44	                    20.00	                   902.15	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.93	                    13.73	                   450.64	                    13.33
                    31.17	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1170.98	                    20.00	                   895.69	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.87	                    13.67	                   462.79	                    13.27
                    32.24	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1168.96	                    20.00	                   893.68	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.85	                    13.65	                   477.34	                    13.25
                    33.52	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1162.35	                    20.00	                   887.06	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.66	                     3.79	                     9.79	                    13.59	                   494.73	                    13.20
                    35.05	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1159.80	                    20.00	                   884.51	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.66	                     3.79	                     9.77	                    13.56	                   515.56	                    13.17
                    35.97	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1153.98	                    20.00	                   878.69	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.65	                     3.79	                     9.72	                    13.51	                   528.01	                    13.12
                    37.08	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1152.34	                    20.00	                   877.05	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.70	                    13.50	                   542.93	                    13.11
                    38.41	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1146.39	                    20.00	                   871.10	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.65	                    13.44	                   560.77	                    13.05
                    40.00	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1144.29	                    20.00	                   869.00	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.63	                    13.42	                   582.14	                    13.04
                    40.95	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1138.95	                    20.00	                   863.66	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.58	                    13.37	                   594.92	                    12.99
                    42.10	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1137.59	                    20.00	                   862.30	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.57	                    13.36	                   610.23	                    12.98
                    43.48	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1132.14	                    20.00	                   856.85	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.52	                    13.31	                   628.55	                    12.93
                    45.13	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1130.38	                    20.00	                   855.10	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.50	                    13.30	                   650.50	                    12.91
                    46.12	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1125.43	                    20.00	                   850.14	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.46	                    13.25	                   663.62	                    12.87
                    47.31	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1124.28	                    20.00	                   848.99	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.45	                    13.24	                   679.36	                    12.86
                    48.73	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1119.25	                    20.00	                   843.96	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.40	                    13.19	                   698.17	                    12.81
                    50.44	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1117.75	                    20.00	                   842.46	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.39	                    13.18	                   720.73	                    12.80
                    51.47	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1113.13	                    20.00	                   837.84	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.34	                    13.14	                   734.23	                    12.76
                    52.70	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1112.14	                    20.00	                   836.86	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.34	                    13.13	                   750.40	                    12.75
                    54.18	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1107.47	                    20.00	                   832.18	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.29	                    13.09	                   769.76	                    12.71
                    55.96	                     1.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1106.18	                    20.00	                   830.89	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.28	                    13.07	                   792.96	                    12.70
                    58.09	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1099.87	                    20.00	                   824.58	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.22	                    13.02	                   820.68	                    12.64
                    60.64	                     2.56	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1098.23	                    20.00	                   822.94	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.21	                    13.00	                   853.90	                    12.63
                    62.17	                     1.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1092.46	                    20.00	                   817.17	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.16	                    12.95	                   873.76	                    12.58
                    64.01	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1091.40	                    20.00	                   816.11	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.15	                    12.94	                   897.56	                    12.57
                    66.22	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1085.70	                    20.00	                   810.41	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.09	                    12.89	                   926.02	                    12.52
                    68.87	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1084.35	                    20.00	                   809.06	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.08	                    12.88	                   960.13	                    12.50
                    70.46	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1079.05	                    20.00	                   803.76	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.03	                    12.83	                   980.52	                    12.46
                    72.37	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1078.17	                    20.00	                   802.88	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.03	                    12.82	                  1004.97	                    12.45
                    74.66	                     2.29	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1072.93	                    20.00	                   797.64	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.98	                    12.77	                  1034.21	                    12.40
                    77.40	                     2.75	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1071.79	                    20.00	                   796.50	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.97	                    12.76	                  1069.26	                    12.39
                    79.05	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1066.85	                    20.00	                   791.57	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.92	                    12.72	                  1090.22	                    12.35
                    81.03	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1066.11	                    20.00	                   790.82	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.92	                    12.71	                  1115.35	                    12.34
                    83.40	                     2.37	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1061.23	                    20.00	                   785.94	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.87	                    12.66	                  1145.41	                    12.30
