                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                    53.62	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1117.35	                    20.00	                   842.06	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.38	                    13.18	                   806.10	                    12.80
                    55.59	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1115.64	                    20.00	                   840.35	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.37	                    13.16	                   832.13	                    12.78
                    56.78	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1110.40	                    20.00	                   835.11	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.32	                    13.11	                   847.69	                    12.74
                    58.20	                     1.42	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1109.29	                    20.00	                   834.00	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.31	                    13.10	                   866.35	                    12.73
                    59.91	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1104.04	                    20.00	                   828.75	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.26	                    13.06	                   888.65	                    12.68
                    61.96	                     2.05	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1102.60	                    20.00	                   827.31	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.25	                    13.04	                   915.40	                    12.67
                    63.19	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1097.76	                    20.00	                   822.48	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.20	                    13.00	                   931.39	                    12.62
                    64.67	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1096.82	                    20.00	                   821.53	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.20	                    12.99	                   950.57	                    12.62
                    66.44	                     1.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1091.97	                    20.00	                   816.69	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.15	                    12.95	                   973.50	                    12.57
                    68.57	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1090.75	                    20.00	                   815.46	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.14	                    12.93	                  1001.00	                    12.56
                    69.84	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1086.23	                    20.00	                   810.94	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.10	                    12.89	                  1017.44	                    12.52
                    71.37	                     1.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1085.42	                    20.00	                   810.14	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.09	                    12.89	                  1037.17	                    12.51
                    73.21	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1080.90	                    20.00	                   805.61	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.05	                    12.84	                  1060.76	                    12.47
                    75.41	                     2.20	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1079.84	                    20.00	                   804.55	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.04	                    12.83	                  1089.05	                    12.46
                    78.06	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1073.70	                    20.00	                   798.41	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.98	                    12.78	                  1122.85	                    12.41
                    81.23	                     3.17	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1072.35	                    20.00	                   797.06	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.97	                    12.77	                  1163.37	                    12.40
                    82.49	                     1.26	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1067.48	                    20.00	                   792.20	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.93	                    12.72	                  1179.40	                    12.36
                    83.50	                     1.01	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1067.09	                    20.00	                   791.80	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.92	                    12.72	                  1192.22	                    12.35
