                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     3.22	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1397.85	                    20.00	                  1122.56	                    41.10	                  2014.09	                     0.00	                     1.73	                     0.29	                     0.00	                     2.02	                     3.79	                    11.94	                    15.74	                    51.83	                    15.28
                     3.96	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1383.31	                    20.00	                  1108.02	                    41.10	                  2014.09	                     0.00	                     1.71	                     0.29	                     0.00	                     2.00	                     3.79	                    11.81	                    15.60	                    63.42	                    15.15
                     4.40	                     0.45	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1371.36	                    20.00	                  1096.07	                    41.10	                  2014.09	                     0.00	                     1.69	                     0.29	                     0.00	                     1.98	                     3.79	                    11.70	                    15.49	                    70.33	                    15.05
                     4.94	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1362.69	                    20.00	                  1087.40	                    41.10	                  2014.09	                     0.00	                     1.68	                     0.29	                     0.00	                     1.97	                     3.79	                    11.62	                    15.42	                    78.58	                    14.97
                     5.58	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1349.43	                    20.00	                  1074.14	                    41.10	                  2014.09	                     0.00	                     1.66	                     0.29	                     0.00	                     1.95	                     3.79	                    11.50	                    15.29	                    88.40	                    14.85
                     6.35	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1339.13	                    20.00	                  1063.84	                    41.10	                  2014.09	                     0.00	                     1.64	                     0.29	                     0.00	                     1.93	                     3.79	                    11.41	                    15.20	                   100.11	                    14.76
                     6.81	                     0.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1329.53	                    20.00	                  1054.24	                    41.10	                  2014.09	                     0.00	                     1.63	                     0.29	                     0.00	                     1.92	                     3.79	                    11.32	                    15.11	                   107.09	                    14.68
                     7.37	                     0.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1323.23	                    20.00	                  1047.95	                    41.10	                  2014.09	                     0.00	                     1.62	                     0.29	                     0.00	                     1.91	                     3.79	                    11.26	                    15.06	                   115.44	                    14.62
                     8.03	                     0.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1312.53	                    20.00	                  1037.24	                    41.10	                  2014.09	                     0.00	                     1.60	                     0.29	                     0.00	                     1.89	                     3.79	                    11.16	                    14.96	                   125.40	                    14.53
                     8.83	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1304.87	                    20.00	                  1029.58	                    41.10	                  2014.09	                     0.00	                     1.59	                     0.29	                     0.00	                     1.88	                     3.79	                    11.09	                    14.89	                   137.29	                    14.46
                     9.31	                     0.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1296.70	                    20.00	                  1021.41	                    41.10	                  2014.09	                     0.00	                     1.57	                     0.29	                     0.00	                     1.87	                     3.79	                    11.02	                    14.81	                   144.39	                    14.39
                     9.89	                     0.58	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1291.93	                    20.00	                  1016.65	                    41.10	                  2014.09	                     0.00	                     1.57	                     0.29	                     0.00	                     1.86	                     3.79	                    10.98	                    14.77	                   152.88	                    14.34
                    10.58	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1282.85	                    20.00	                  1007.56	                    41.10	                  2014.09	                     0.00	                     1.55	                     0.29	                     0.00	                     1.85	                     3.79	                    10.89	                    14.69	                   163.02	                    14.26
                    11.40	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1276.95	                    20.00	                  1001.66	                    41.10	                  2014.09	                     0.00	                     1.54	                     0.29	                     0.00	                     1.84	                     3.79	                    10.84	                    14.63	                   175.13	                    14.21
                    11.90	                     0.50	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1269.71	                    20.00	                   994.42	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.29	                     0.00	                     1.82	                     3.79	                    10.77	                    14.57	                   182.37	                    14.15
                    12.50	                     0.60	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1265.98	                    20.00	                   990.69	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.29	                     0.00	                     1.82	                     3.79	                    10.74	                    14.53	                   191.04	                    14.11
                    13.21	                     0.72	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1258.02	                    20.00	                   982.73	                    41.10	                  2014.09	                     0.00	                     1.52	                     0.29	                     0.00	                     1.81	                     3.79	                    10.67	                    14.46	                   201.38	                    14.04
                    14.07	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1253.33	                    20.00	                   978.04	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.29	                     0.00	                     1.80	                     3.79	                    10.62	                    14.42	                   213.76	                    14.00
                    14.59	                     0.52	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1246.79	                    20.00	                   971.50	                    41.10	                  2014.09	                     0.00	                     1.50	                     0.29	                     0.00	                     1.79	                     3.79	                    10.56	                    14.36	                   221.16	                    13.94
                    15.21	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1243.80	                    20.00	                   968.51	                    41.10	                  2014.09	                     0.00	                     1.49	                     0.29	                     0.00	                     1.78	                     3.79	                    10.54	                    14.33	                   230.01	                    13.92
                    15.95	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1236.70	                    20.00	                   961.41	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.29	                     0.00	                     1.77	                     3.79	                    10.47	                    14.27	                   240.60	                    13.85
                    16.84	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1232.89	                    20.00	                   957.60	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.29	                     0.00	                     1.77	                     3.79	                    10.44	                    14.23	                   253.27	                    13.82
                    17.37	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1226.93	                    20.00	                   951.64	                    41.10	                  2014.09	                     0.00	                     1.47	                     0.29	                     0.00	                     1.76	                     3.79	                    10.38	                    14.18	                   260.84	                    13.77
                    18.01	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1224.47	                    20.00	                   949.18	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.29	                     0.00	                     1.76	                     3.79	                    10.36	                    14.15	                   269.91	                    13.75
                    18.78	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1218.08	                    20.00	                   942.80	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.29	                     0.00	                     1.75	                     3.79	                    10.30	                    14.10	                   280.75	                    13.69
                    19.70	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1214.93	                    20.00	                   939.64	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.29	                     0.00	                     1.74	                     3.79	                    10.27	                    14.07	                   293.73	                    13.66
                    20.81	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1206.50	                    20.00	                   931.21	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.29	                     0.00	                     1.73	                     3.79	                    10.20	                    13.99	                   309.23	                    13.59
                    22.14	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1202.60	                    20.00	                   927.31	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.29	                     0.00	                     1.72	                     3.79	                    10.16	                    13.95	                   327.77	                    13.55
                    22.94	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1195.50	                    20.00	                   920.21	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.29	                     0.00	                     1.71	                     3.79	                    10.10	                    13.89	                   338.85	                    13.49
                    23.89	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1193.04	                    20.00	                   917.75	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.71	                     3.79	                    10.07	                    13.87	                   352.12	                    13.47
                    25.04	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1185.75	                    20.00	                   910.46	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.70	                     3.79	                    10.01	                    13.80	                   367.96	                    13.40
                    26.42	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1182.66	                    20.00	                   907.38	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.69	                     3.79	                     9.98	                    13.77	                   386.94	                    13.38
                    27.25	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1176.39	                    20.00	                   901.11	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.92	                    13.72	                   398.28	                    13.32
                    28.24	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1174.42	                    20.00	                   899.13	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.90	                    13.70	                   411.87	                    13.30
                    29.43	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1167.99	                    20.00	                   892.70	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.84	                    13.64	                   428.11	                    13.25
                    30.86	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1165.48	                    20.00	                   890.19	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.66	                     3.79	                     9.82	                    13.62	                   447.56	                    13.22
                    31.72	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1159.83	                    20.00	                   884.54	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.66	                     3.79	                     9.77	                    13.56	                   459.19	                    13.17
                    32.74	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1158.21	                    20.00	                   882.93	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.76	                    13.55	                   473.12	                    13.16
                    33.98	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1152.41	                    20.00	                   877.13	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.70	                    13.50	                   489.78	                    13.11
                    35.46	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1150.33	                    20.00	                   875.04	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.68	                    13.48	                   509.75	                    13.09
                    36.35	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1145.14	                    20.00	                   869.85	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.64	                    13.43	                   521.68	                    13.04
                    37.42	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1143.79	                    20.00	                   868.50	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.62	                    13.42	                   535.99	                    13.03
                    38.70	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1138.46	                    20.00	                   863.17	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.58	                    13.37	                   553.10	                    12.98
                    40.23	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1136.71	                    20.00	                   861.42	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.56	                    13.35	                   573.61	                    12.97
                    41.15	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1131.87	                    20.00	                   856.58	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.52	                    13.31	                   585.87	                    12.93
                    42.26	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1130.72	                    20.00	                   855.43	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.50	                    13.30	                   600.58	                    12.92
                    43.58	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1125.77	                    20.00	                   850.49	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.46	                    13.25	                   618.16	                    12.87
                    45.18	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1124.27	                    20.00	                   848.98	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.45	                    13.24	                   639.24	                    12.86
                    46.13	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1119.73	                    20.00	                   844.44	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.40	                    13.20	                   651.85	                    12.82
                    47.28	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1118.74	                    20.00	                   843.45	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.40	                    13.19	                   666.97	                    12.81
                    48.65	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1114.12	                    20.00	                   838.84	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.35	                    13.15	                   685.06	                    12.77
                    50.31	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1112.82	                    20.00	                   837.53	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.34	                    13.14	                   706.74	                    12.76
                    52.29	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1106.58	                    20.00	                   831.29	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.28	                    13.08	                   732.65	                    12.70
                    54.66	                     2.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1104.92	                    20.00	                   829.63	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.27	                    13.06	                   763.70	                    12.69
                    56.09	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1099.22	                    20.00	                   823.93	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.22	                    13.01	                   782.26	                    12.64
                    57.80	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1098.15	                    20.00	                   822.86	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.21	                    13.00	                   804.51	                    12.63
                    59.86	                     2.05	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1092.50	                    20.00	                   817.21	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.16	                    12.95	                   831.11	                    12.58
                    62.32	                     2.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1091.12	                    20.00	                   815.83	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.14	                    12.94	                   863.00	                    12.56
                    63.80	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1085.89	                    20.00	                   810.60	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.10	                    12.89	                   882.06	                    12.52
                    65.57	                     1.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1084.99	                    20.00	                   809.70	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.09	                    12.88	                   904.92	                    12.51
                    67.70	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1079.81	                    20.00	                   804.52	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.04	                    12.83	                   932.24	                    12.46
                    70.26	                     2.56	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1078.64	                    20.00	                   803.35	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.03	                    12.82	                   965.01	                    12.45
                    71.79	                     1.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1073.78	                    20.00	                   798.49	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.99	                    12.78	                   984.61	                    12.41
                    73.63	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1073.01	                    20.00	                   797.73	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.98	                    12.77	                  1008.10	                    12.40
                    75.84	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1068.19	                    20.00	                   792.90	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.93	                    12.73	                  1036.21	                    12.36
                    78.49	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1067.19	                    20.00	                   791.90	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.92	                    12.72	                  1069.90	                    12.35
                    80.08	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1062.61	                    20.00	                   787.32	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.51	                     3.79	                     8.88	                    12.68	                  1090.05	                    12.31
                    81.99	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1061.95	                    20.00	                   786.66	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.88	                    12.67	                  1114.23	                    12.31
                    83.60	                     1.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1058.22	                    20.00	                   782.93	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.84	                    12.64	                  1134.67	                    12.27
