                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     7.37	                     0.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1374.55	                    20.00	                  1099.26	                    41.10	                  2014.09	                     0.00	                     1.69	                     0.00	                     0.00	                     1.69	                     3.79	                    10.00	                    13.80	                   106.18	                    13.40
                     8.03	                     0.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1363.84	                    20.00	                  1088.56	                    41.10	                  2014.09	                     0.00	                     1.68	                     0.00	                     0.00	                     1.68	                     3.79	                     9.91	                    13.70	                   115.29	                    13.31
                     8.83	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1356.19	                    20.00	                  1080.90	                    41.10	                  2014.09	                     0.00	                     1.67	                     0.00	                     0.00	                     1.67	                     3.79	                     9.84	                    13.63	                   126.18	                    13.24
                     9.31	                     0.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1348.02	                    20.00	                  1072.73	                    41.10	                  2014.09	                     0.00	                     1.65	                     0.00	                     0.00	                     1.65	                     3.79	                     9.76	                    13.56	                   132.68	                    13.17
                     9.89	                     0.58	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1343.25	                    20.00	                  1067.96	                    41.10	                  2014.09	                     0.00	                     1.65	                     0.00	                     0.00	                     1.65	                     3.79	                     9.72	                    13.51	                   140.45	                    13.12
                    10.58	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1334.16	                    20.00	                  1058.88	                    41.10	                  2014.09	                     0.00	                     1.63	                     0.00	                     0.00	                     1.63	                     3.79	                     9.64	                    13.43	                   149.72	                    13.04
                    11.40	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1328.26	                    20.00	                  1052.97	                    41.10	                  2014.09	                     0.00	                     1.62	                     0.00	                     0.00	                     1.62	                     3.79	                     9.58	                    13.38	                   160.79	                    12.99
                    11.90	                     0.50	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1321.02	                    20.00	                  1045.73	                    41.10	                  2014.09	                     0.00	                     1.61	                     0.00	                     0.00	                     1.61	                     3.79	                     9.52	                    13.31	                   167.40	                    12.93
                    12.50	                     0.60	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1317.30	                    20.00	                  1042.01	                    41.10	                  2014.09	                     0.00	                     1.61	                     0.00	                     0.00	                     1.61	                     3.79	                     9.48	                    13.28	                   175.32	                    12.89
                    13.21	                     0.72	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1309.33	                    20.00	                  1034.04	                    41.10	                  2014.09	                     0.00	                     1.59	                     0.00	                     0.00	                     1.59	                     3.79	                     9.41	                    13.20	                   184.77	                    12.82
                    14.07	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1304.65	                    20.00	                  1029.36	                    41.10	                  2014.09	                     0.00	                     1.59	                     0.00	                     0.00	                     1.59	                     3.79	                     9.37	                    13.16	                   196.06	                    12.78
                    14.59	                     0.52	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1298.11	                    20.00	                  1022.82	                    41.10	                  2014.09	                     0.00	                     1.58	                     0.00	                     0.00	                     1.58	                     3.79	                     9.31	                    13.10	                   202.81	                    12.72
                    15.21	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1295.11	                    20.00	                  1019.82	                    41.10	                  2014.09	                     0.00	                     1.57	                     0.00	                     0.00	                     1.57	                     3.79	                     9.28	                    13.07	                   210.89	                    12.70
                    15.95	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1288.01	                    20.00	                  1012.73	                    41.10	                  2014.09	                     0.00	                     1.56	                     0.00	                     0.00	                     1.56	                     3.79	                     9.21	                    13.01	                   220.54	                    12.63
                    16.84	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1284.20	                    20.00	                  1008.92	                    41.10	                  2014.09	                     0.00	                     1.56	                     0.00	                     0.00	                     1.56	                     3.79	                     9.18	                    12.97	                   232.09	                    12.60
                    17.37	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1278.25	                    20.00	                  1002.96	                    41.10	                  2014.09	                     0.00	                     1.55	                     0.00	                     0.00	                     1.55	                     3.79	                     9.13	                    12.92	                   238.99	                    12.55
                    18.01	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1275.79	                    20.00	                  1000.50	                    41.10	                  2014.09	                     0.00	                     1.54	                     0.00	                     0.00	                     1.54	                     3.79	                     9.10	                    12.90	                   247.26	                    12.53
                    18.78	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1269.40	                    20.00	                   994.11	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.00	                     0.00	                     1.53	                     3.79	                     9.04	                    12.84	                   257.13	                    12.47
                    19.70	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1266.24	                    20.00	                   990.95	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.00	                     0.00	                     1.53	                     3.79	                     9.02	                    12.81	                   268.95	                    12.44
                    20.81	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1257.82	                    20.00	                   982.53	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.00	                     0.00	                     1.51	                     3.79	                     8.94	                    12.73	                   283.06	                    12.37
                    22.14	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1253.91	                    20.00	                   978.62	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.00	                     0.00	                     1.51	                     3.79	                     8.90	                    12.70	                   299.93	                    12.33
                    22.94	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1246.82	                    20.00	                   971.53	                    41.10	                  2014.09	                     0.00	                     1.50	                     0.00	                     0.00	                     1.50	                     3.79	                     8.84	                    12.63	                   310.00	                    12.27
                    23.89	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1244.36	                    20.00	                   969.07	                    41.10	                  2014.09	                     0.00	                     1.49	                     0.00	                     0.00	                     1.49	                     3.79	                     8.82	                    12.61	                   322.07	                    12.25
                    25.04	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1237.07	                    20.00	                   961.78	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.00	                     0.00	                     1.48	                     3.79	                     8.75	                    12.54	                   336.47	                    12.18
                    26.42	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1233.98	                    20.00	                   958.69	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.00	                     0.00	                     1.48	                     3.79	                     8.72	                    12.52	                   353.72	                    12.15
                    27.25	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1227.71	                    20.00	                   952.42	                    41.10	                  2014.09	                     0.00	                     1.47	                     0.00	                     0.00	                     1.47	                     3.79	                     8.66	                    12.46	                   364.02	                    12.10
                    28.24	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1225.74	                    20.00	                   950.45	                    41.10	                  2014.09	                     0.00	                     1.47	                     0.00	                     0.00	                     1.47	                     3.79	                     8.65	                    12.44	                   376.36	                    12.08
                    29.43	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1219.31	                    20.00	                   944.02	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.00	                     0.00	                     1.46	                     3.79	                     8.59	                    12.38	                   391.10	                    12.02
                    30.86	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1216.80	                    20.00	                   941.51	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.00	                     0.00	                     1.45	                     3.79	                     8.56	                    12.36	                   408.75	                    12.00
                    31.72	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1211.15	                    20.00	                   935.86	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.00	                     0.00	                     1.44	                     3.79	                     8.51	                    12.31	                   419.30	                    11.95
                    32.74	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1209.53	                    20.00	                   934.24	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.00	                     0.00	                     1.44	                     3.79	                     8.50	                    12.29	                   431.95	                    11.94
                    33.98	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1203.73	                    20.00	                   928.44	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.00	                     0.00	                     1.43	                     3.79	                     8.45	                    12.24	                   447.05	                    11.89
                    35.46	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1201.65	                    20.00	                   926.36	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.00	                     0.00	                     1.43	                     3.79	                     8.43	                    12.22	                   465.15	                    11.87
                    36.35	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1196.46	                    20.00	                   921.17	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.00	                     0.00	                     1.42	                     3.79	                     8.38	                    12.17	                   475.97	                    11.82
                    37.42	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1195.10	                    20.00	                   919.82	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.00	                     0.00	                     1.42	                     3.79	                     8.37	                    12.16	                   488.94	                    11.81
                    38.70	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1189.78	                    20.00	                   914.49	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.00	                     0.00	                     1.41	                     3.79	                     8.32	                    12.11	                   504.44	                    11.76
                    40.23	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1188.02	                    20.00	                   912.74	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.00	                     0.00	                     1.41	                     3.79	                     8.30	                    12.10	                   523.02	                    11.75
                    41.15	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1183.19	                    20.00	                   907.90	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.00	                     0.00	                     1.40	                     3.79	                     8.26	                    12.05	                   534.12	                    11.70
                    42.26	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1182.03	                    20.00	                   906.75	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.00	                     0.00	                     1.40	                     3.79	                     8.25	                    12.04	                   547.44	                    11.69
                    43.58	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1177.09	                    20.00	                   901.80	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.00	                     0.00	                     1.39	                     3.79	                     8.20	                    12.00	                   563.35	                    11.65
                    45.18	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1175.59	                    20.00	                   900.30	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.00	                     0.00	                     1.39	                     3.79	                     8.19	                    11.98	                   582.43	                    11.64
                    46.13	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1171.05	                    20.00	                   895.76	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.00	                     0.00	                     1.38	                     3.79	                     8.15	                    11.94	                   593.84	                    11.60
                    47.28	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1170.05	                    20.00	                   894.77	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.00	                     0.00	                     1.38	                     3.79	                     8.14	                    11.93	                   607.52	                    11.59
                    48.65	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1165.44	                    20.00	                   890.15	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.00	                     0.00	                     1.37	                     3.79	                     8.10	                    11.89	                   623.87	                    11.55
                    50.31	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1164.14	                    20.00	                   888.85	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.00	                     0.00	                     1.37	                     3.79	                     8.08	                    11.88	                   643.48	                    11.54
                    52.29	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1157.90	                    20.00	                   882.61	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.00	                     0.00	                     1.36	                     3.79	                     8.03	                    11.82	                   666.90	                    11.48
                    54.66	                     2.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1156.24	                    20.00	                   880.95	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.00	                     0.00	                     1.36	                     3.79	                     8.01	                    11.81	                   694.96	                    11.47
                    56.09	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1150.53	                    20.00	                   875.25	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.00	                     0.00	                     1.35	                     3.79	                     7.96	                    11.75	                   711.73	                    11.42
                    57.80	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1149.46	                    20.00	                   874.17	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.00	                     0.00	                     1.35	                     3.79	                     7.95	                    11.74	                   731.83	                    11.41
                    59.86	                     2.05	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1143.82	                    20.00	                   868.53	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.00	                     0.00	                     1.34	                     3.79	                     7.90	                    11.69	                   755.84	                    11.36
                    62.32	                     2.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1142.44	                    20.00	                   867.15	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.00	                     0.00	                     1.34	                     3.79	                     7.89	                    11.68	                   784.63	                    11.34
                    63.80	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1137.21	                    20.00	                   861.92	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.00	                     0.00	                     1.33	                     3.79	                     7.84	                    11.63	                   801.83	                    11.30
                    65.57	                     1.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1136.31	                    20.00	                   861.02	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.00	                     0.00	                     1.33	                     3.79	                     7.83	                    11.62	                   822.46	                    11.29
                    67.70	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1131.13	                    20.00	                   855.84	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.00	                     0.00	                     1.32	                     3.79	                     7.78	                    11.58	                   847.11	                    11.24
                    70.26	                     2.56	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1129.96	                    20.00	                   854.67	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.00	                     0.00	                     1.32	                     3.79	                     7.77	                    11.57	                   876.66	                    11.23
                    71.79	                     1.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1125.10	                    20.00	                   849.81	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.00	                     0.00	                     1.31	                     3.79	                     7.73	                    11.52	                   894.33	                    11.19
                    73.63	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1124.33	                    20.00	                   849.04	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.00	                     0.00	                     1.31	                     3.79	                     7.72	                    11.51	                   915.51	                    11.18
                    75.84	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1119.50	                    20.00	                   844.22	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.00	                     0.00	                     1.30	                     3.79	                     7.68	                    11.47	                   940.84	                    11.14
                    78.49	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1118.50	                    20.00	                   843.21	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.00	                     0.00	                     1.30	                     3.79	                     7.67	                    11.46	                   971.20	                    11.13
                    80.08	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1113.93	                    20.00	                   838.64	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.00	                     0.00	                     1.29	                     3.79	                     7.63	                    11.42	                   989.36	                    11.09
                    81.99	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   329.67	                  1113.27	                    20.00	                   837.98	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.00	                     0.00	                     1.29	                     3.79	                     7.62	                    11.41	                  1011.13	                    11.08
