                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                    22.51	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1159.13	                    20.00	                   883.84	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.76	                    13.56	                   314.16	                    13.17
                    23.58	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1154.14	                    20.00	                   878.85	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.65	                     3.79	                     9.72	                    13.51	                   328.60	                    13.12
                    24.86	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1152.59	                    20.00	                   877.30	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.70	                    13.50	                   345.90	                    13.11
                    26.40	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1145.89	                    20.00	                   870.60	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.64	                    13.44	                   366.57	                    13.05
                    28.24	                     1.85	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1143.92	                    20.00	                   868.63	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.63	                    13.42	                   391.34	                    13.03
                    29.35	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1137.85	                    20.00	                   862.56	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.57	                    13.36	                   406.14	                    12.98
                    30.68	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1136.58	                    20.00	                   861.29	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.56	                    13.35	                   423.88	                    12.97
                    32.28	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1130.52	                    20.00	                   855.23	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.50	                    13.30	                   445.09	                    12.91
                    34.19	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1128.88	                    20.00	                   853.59	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.49	                    13.28	                   470.51	                    12.90
                    35.34	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1123.30	                    20.00	                   848.01	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.44	                    13.23	                   485.70	                    12.85
                    36.72	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1122.23	                    20.00	                   846.94	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.43	                    13.22	                   503.92	                    12.84
                    38.37	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1116.64	                    20.00	                   841.35	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.38	                    13.17	                   525.70	                    12.79
                    40.35	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1115.25	                    20.00	                   839.96	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.59	                     3.79	                     9.36	                    13.16	                   551.80	                    12.78
                    41.54	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1110.04	                    20.00	                   834.75	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.32	                    13.11	                   567.41	                    12.73
                    42.97	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1109.13	                    20.00	                   833.84	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.31	                    13.10	                   586.13	                    12.72
                    44.69	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1103.94	                    20.00	                   828.65	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.26	                    13.05	                   608.51	                    12.68
                    46.74	                     2.06	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1102.74	                    20.00	                   827.46	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.25	                    13.04	                   635.34	                    12.67
                    47.98	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1097.88	                    20.00	                   822.59	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.21	                    13.00	                   651.39	                    12.62
                    49.46	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1097.09	                    20.00	                   821.80	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.20	                    12.99	                   670.63	                    12.62
                    51.24	                     1.78	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1092.27	                    20.00	                   816.98	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.15	                    12.95	                   693.64	                    12.57
                    53.37	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1091.23	                    20.00	                   815.94	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.14	                    12.94	                   721.24	                    12.57
                    54.65	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1086.68	                    20.00	                   811.39	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.10	                    12.90	                   737.74	                    12.53
                    56.19	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1085.99	                    20.00	                   810.70	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.10	                    12.89	                   757.54	                    12.52
                    58.03	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1081.48	                    20.00	                   806.19	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.06	                    12.85	                   781.22	                    12.48
                    60.24	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1080.57	                    20.00	                   805.28	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.05	                    12.84	                   809.62	                    12.47
                    61.57	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1076.28	                    20.00	                   801.00	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.53	                     3.79	                     9.01	                    12.80	                   826.60	                    12.43
                    63.16	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1075.67	                    20.00	                   800.39	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.53	                     3.79	                     9.00	                    12.80	                   846.98	                    12.43
                    65.07	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1071.42	                    20.00	                   796.14	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.96	                    12.76	                   871.35	                    12.39
                    67.36	                     2.29	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1070.61	                    20.00	                   795.33	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.96	                    12.75	                   900.58	                    12.38
                    70.11	                     2.75	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1064.81	                    20.00	                   789.52	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.90	                    12.70	                   935.52	                    12.33
                    73.42	                     3.30	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1063.77	                    20.00	                   788.48	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.89	                    12.69	                   977.41	                    12.32
                    75.40	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1058.26	                    20.00	                   782.97	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.84	                    12.64	                  1002.44	                    12.27
                    77.77	                     2.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1057.58	                    20.00	                   782.29	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.84	                    12.63	                  1032.47	                    12.27
                    80.63	                     2.85	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1052.21	                    20.00	                   776.93	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.49	                     3.79	                     8.79	                    12.58	                  1068.36	                    12.22
                    83.87	                     3.25	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1051.37	                    20.00	                   776.08	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.49	                     3.79	                     8.78	                    12.57	                  1109.21	                    12.21
