                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     3.22	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1191.32	                    20.00	                   916.03	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.06	                    13.85	                    44.64	                    13.45
                     3.96	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1190.18	                    20.00	                   914.89	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.05	                    13.84	                    54.92	                    13.44
                     4.85	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1186.78	                    20.00	                   911.49	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.02	                    13.81	                    67.24	                    13.41
                     5.92	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1185.27	                    20.00	                   909.98	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.69	                     3.79	                    10.00	                    13.80	                    82.00	                    13.40
                     7.20	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1179.61	                    20.00	                   904.33	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.69	                     3.79	                     9.95	                    13.74	                    99.64	                    13.35
                     8.74	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1177.67	                    20.00	                   902.38	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.93	                    13.73	                   120.79	                    13.33
                     9.67	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1171.62	                    20.00	                   896.33	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.88	                    13.67	                   133.43	                    13.28
                    10.78	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1170.35	                    20.00	                   895.06	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.87	                    13.66	                   148.59	                    13.27
                    11.44	                     0.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1165.85	                    20.00	                   890.56	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.66	                     3.79	                     9.83	                    13.62	                   157.65	                    13.23
                    12.24	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1164.99	                    20.00	                   889.70	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.66	                     3.79	                     9.82	                    13.61	                   168.52	                    13.22
                    13.20	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1160.30	                    20.00	                   885.01	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.66	                     3.79	                     9.77	                    13.57	                   181.53	                    13.18
                    14.35	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1159.15	                    20.00	                   883.87	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.76	                    13.56	                   197.12	                    13.17
                    15.04	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1154.65	                    20.00	                   879.36	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.72	                    13.52	                   206.45	                    13.13
                    15.87	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1153.88	                    20.00	                   878.59	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.65	                     3.79	                     9.72	                    13.51	                   217.64	                    13.12
                    16.86	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1149.35	                    20.00	                   874.06	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.67	                    13.47	                   231.02	                    13.08
                    18.06	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1148.31	                    20.00	                   873.02	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.67	                    13.46	                   247.07	                    13.07
                    19.49	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1142.17	                    20.00	                   866.88	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.61	                    13.40	                   266.25	                    13.02
                    21.20	                     1.72	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1140.81	                    20.00	                   865.53	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.63	                     3.79	                     9.60	                    13.39	                   289.24	                    13.01
                    22.23	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1135.13	                    20.00	                   859.84	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.54	                    13.34	                   302.98	                    12.95
                    23.47	                     1.24	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1134.23	                    20.00	                   858.94	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.62	                     3.79	                     9.54	                    13.33	                   319.47	                    12.95
                    24.95	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1128.69	                    20.00	                   853.40	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.49	                    13.28	                   339.17	                    12.90
                    26.73	                     1.78	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1127.51	                    20.00	                   852.22	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.61	                     3.79	                     9.48	                    13.27	                   362.79	                    12.89
                    27.80	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1122.32	                    20.00	                   847.03	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.43	                    13.22	                   376.92	                    12.84
                    29.08	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1121.53	                    20.00	                   846.25	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.60	                     3.79	                     9.42	                    13.21	                   393.86	                    12.83
                    30.62	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1116.42	                    20.00	                   841.13	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.37	                    13.17	                   414.11	                    12.79
                    32.47	                     1.85	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1115.38	                    20.00	                   840.09	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.59	                     3.79	                     9.36	                    13.16	                   438.40	                    12.78
                    33.58	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1110.52	                    20.00	                   835.23	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.32	                    13.11	                   452.92	                    12.74
                    34.90	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1109.82	                    20.00	                   834.53	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.31	                    13.11	                   470.34	                    12.73
                    36.50	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1105.00	                    20.00	                   829.71	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.27	                    13.06	                   491.18	                    12.69
                    38.41	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1104.07	                    20.00	                   828.79	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.26	                    13.06	                   516.16	                    12.68
                    39.56	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1099.46	                    20.00	                   824.17	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.22	                    13.01	                   531.11	                    12.64
                    40.94	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1098.84	                    20.00	                   823.55	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.21	                    13.01	                   549.03	                    12.63
                    42.59	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1094.28	                    20.00	                   818.99	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.17	                    12.97	                   570.47	                    12.59
                    44.58	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1093.45	                    20.00	                   818.16	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.16	                    12.96	                   596.18	                    12.59
                    45.77	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1089.08	                    20.00	                   813.79	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.55	                     3.79	                     9.12	                    12.92	                   611.56	                    12.55
                    47.20	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1088.52	                    20.00	                   813.23	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.55	                     3.79	                     9.12	                    12.91	                   630.01	                    12.54
                    48.91	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1084.21	                    20.00	                   808.93	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.08	                    12.87	                   652.08	                    12.50
                    50.97	                     2.06	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1083.47	                    20.00	                   808.18	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.07	                    12.87	                   678.55	                    12.50
                    52.20	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1079.34	                    20.00	                   804.05	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.04	                    12.83	                   694.39	                    12.46
                    53.68	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1078.83	                    20.00	                   803.55	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.03	                    12.83	                   713.38	                    12.46
                    55.46	                     1.78	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1074.76	                    20.00	                   799.48	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.99	                    12.79	                   736.11	                    12.42
                    57.59	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1074.09	                    20.00	                   798.80	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.99	                    12.78	                   763.38	                    12.41
                    60.15	                     2.56	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1068.53	                    20.00	                   793.24	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.94	                    12.73	                   795.96	                    12.36
                    63.22	                     3.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1067.65	                    20.00	                   792.36	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.93	                    12.72	                   835.04	                    12.36
                    65.07	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1062.34	                    20.00	                   787.05	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.88	                    12.67	                   858.40	                    12.31
                    67.28	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1061.76	                    20.00	                   786.47	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.88	                    12.67	                   886.42	                    12.30
                    69.93	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1056.60	                    20.00	                   781.31	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.50	                     3.79	                     8.83	                    12.62	                   919.91	                    12.26
                    73.12	                     3.18	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1055.83	                    20.00	                   780.54	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.49	                     3.79	                     8.82	                    12.62	                   960.08	                    12.25
                    75.03	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1050.86	                    20.00	                   775.57	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.49	                     3.79	                     8.78	                    12.57	                   984.10	                    12.21
                    77.32	                     2.29	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1050.35	                    20.00	                   775.06	                    41.10	                  2014.09	                     0.00	                     1.19	                     0.29	                     0.00	                     1.49	                     3.79	                     8.77	                    12.57	                  1012.91	                    12.20
                    80.07	                     2.75	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1045.51	                    20.00	                   770.22	                    41.10	                  2014.09	                     0.00	                     1.19	                     0.29	                     0.00	                     1.48	                     3.79	                     8.73	                    12.52	                  1047.36	                    12.16
                    83.37	                     3.30	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1044.83	                    20.00	                   769.54	                    41.10	                  2014.09	                     0.00	                     1.19	                     0.29	                     0.00	                     1.48	                     3.79	                     8.72	                    12.51	                  1088.68	                    12.15
