                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     5.02	                     0.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1530.63	                    20.00	                  1255.34	                    41.10	                  2014.09	                     0.00	                     1.94	                     0.29	                     0.00	                     2.23	                     3.79	                    13.15	                    16.95	                    94.21	                    16.46
                     5.35	                     0.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1511.49	                    20.00	                  1236.20	                    41.10	                  2014.09	                     0.00	                     1.91	                     0.29	                     0.00	                     2.20	                     3.79	                    12.98	                    16.77	                    99.79	                    16.29
                     5.75	                     0.40	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1495.47	                    20.00	                  1220.18	                    41.10	                  2014.09	                     0.00	                     1.88	                     0.29	                     0.00	                     2.17	                     3.79	                    12.83	                    16.63	                   106.43	                    16.15
                     6.23	                     0.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1474.13	                    20.00	                  1198.84	                    41.10	                  2014.09	                     0.00	                     1.85	                     0.29	                     0.00	                     2.14	                     3.79	                    12.64	                    16.43	                   114.31	                    15.96
                     6.80	                     0.58	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1455.54	                    20.00	                  1180.25	                    41.10	                  2014.09	                     0.00	                     1.82	                     0.29	                     0.00	                     2.11	                     3.79	                    12.47	                    16.26	                   123.66	                    15.79
                     7.15	                     0.35	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1441.32	                    20.00	                  1166.04	                    41.10	                  2014.09	                     0.00	                     1.80	                     0.29	                     0.00	                     2.09	                     3.79	                    12.34	                    16.13	                   129.23	                    15.67
                     7.56	                     0.41	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1430.17	                    20.00	                  1154.88	                    41.10	                  2014.09	                     0.00	                     1.78	                     0.29	                     0.00	                     2.07	                     3.79	                    12.24	                    16.03	                   135.87	                    15.57
                     8.06	                     0.50	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1414.19	                    20.00	                  1138.90	                    41.10	                  2014.09	                     0.00	                     1.76	                     0.29	                     0.00	                     2.05	                     3.79	                    12.09	                    15.89	                   143.76	                    15.43
                     8.66	                     0.60	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1400.89	                    20.00	                  1125.60	                    41.10	                  2014.09	                     0.00	                     1.74	                     0.29	                     0.00	                     2.03	                     3.79	                    11.97	                    15.76	                   153.16	                    15.31
                     9.01	                     0.36	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1389.72	                    20.00	                  1114.43	                    41.10	                  2014.09	                     0.00	                     1.72	                     0.29	                     0.00	                     2.01	                     3.79	                    11.87	                    15.66	                   158.76	                    15.21
                     9.44	                     0.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1381.57	                    20.00	                  1106.28	                    41.10	                  2014.09	                     0.00	                     1.71	                     0.29	                     0.00	                     2.00	                     3.79	                    11.79	                    15.59	                   165.45	                    15.14
                     9.96	                     0.52	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1368.96	                    20.00	                  1093.67	                    41.10	                  2014.09	                     0.00	                     1.69	                     0.29	                     0.00	                     1.98	                     3.79	                    11.68	                    15.47	                   173.42	                    15.03
                    10.58	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1359.03	                    20.00	                  1083.74	                    41.10	                  2014.09	                     0.00	                     1.67	                     0.29	                     0.00	                     1.96	                     3.79	                    11.59	                    15.38	                   182.93	                    14.94
                    10.95	                     0.37	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1349.83	                    20.00	                  1074.54	                    41.10	                  2014.09	                     0.00	                     1.66	                     0.29	                     0.00	                     1.95	                     3.79	                    11.50	                    15.30	                   188.60	                    14.86
                    11.39	                     0.45	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1343.64	                    20.00	                  1068.35	                    41.10	                  2014.09	                     0.00	                     1.65	                     0.29	                     0.00	                     1.94	                     3.79	                    11.45	                    15.24	                   195.39	                    14.80
                    11.93	                     0.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1333.26	                    20.00	                  1057.97	                    41.10	                  2014.09	                     0.00	                     1.63	                     0.29	                     0.00	                     1.92	                     3.79	                    11.35	                    15.15	                   203.48	                    14.71
                    12.57	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1325.60	                    20.00	                  1050.31	                    41.10	                  2014.09	                     0.00	                     1.62	                     0.29	                     0.00	                     1.91	                     3.79	                    11.28	                    15.08	                   213.14	                    14.64
                    13.34	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1312.49	                    20.00	                  1037.20	                    41.10	                  2014.09	                     0.00	                     1.60	                     0.29	                     0.00	                     1.89	                     3.79	                    11.16	                    14.96	                   224.65	                    14.53
                    14.26	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1303.43	                    20.00	                  1028.14	                    41.10	                  2014.09	                     0.00	                     1.59	                     0.29	                     0.00	                     1.88	                     3.79	                    11.08	                    14.87	                   238.37	                    14.45
                    14.54	                     0.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1296.86	                    20.00	                  1021.57	                    41.10	                  2014.09	                     0.00	                     1.57	                     0.29	                     0.00	                     1.87	                     3.79	                    11.02	                    14.81	                   242.48	                    14.39
                    14.87	                     0.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1293.98	                    20.00	                  1018.69	                    41.10	                  2014.09	                     0.00	                     1.57	                     0.29	                     0.00	                     1.86	                     3.79	                    10.99	                    14.79	                   247.39	                    14.36
                    15.27	                     0.40	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1288.31	                    20.00	                  1013.02	                    41.10	                  2014.09	                     0.00	                     1.56	                     0.29	                     0.00	                     1.85	                     3.79	                    10.94	                    14.74	                   253.26	                    14.31
                    15.75	                     0.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1284.53	                    20.00	                  1009.24	                    41.10	                  2014.09	                     0.00	                     1.56	                     0.29	                     0.00	                     1.85	                     3.79	                    10.91	                    14.70	                   260.30	                    14.28
                    16.32	                     0.57	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1276.95	                    20.00	                  1001.66	                    41.10	                  2014.09	                     0.00	                     1.54	                     0.29	                     0.00	                     1.84	                     3.79	                    10.84	                    14.63	                   268.70	                    14.21
                    17.01	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1272.13	                    20.00	                   996.84	                    41.10	                  2014.09	                     0.00	                     1.54	                     0.29	                     0.00	                     1.83	                     3.79	                    10.80	                    14.59	                   278.75	                    14.17
                    17.84	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1262.25	                    20.00	                   986.96	                    41.10	                  2014.09	                     0.00	                     1.52	                     0.29	                     0.00	                     1.81	                     3.79	                    10.71	                    14.50	                   290.74	                    14.08
                    18.83	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1256.37	                    20.00	                   981.08	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.29	                     0.00	                     1.80	                     3.79	                    10.65	                    14.45	                   305.07	                    14.03
                    19.42	                     0.60	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1248.48	                    20.00	                   973.19	                    41.10	                  2014.09	                     0.00	                     1.50	                     0.29	                     0.00	                     1.79	                     3.79	                    10.58	                    14.37	                   313.63	                    13.96
                    20.14	                     0.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1244.81	                    20.00	                   969.52	                    41.10	                  2014.09	                     0.00	                     1.49	                     0.29	                     0.00	                     1.79	                     3.79	                    10.55	                    14.34	                   323.87	                    13.93
                    20.99	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1236.40	                    20.00	                   961.11	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.29	                     0.00	                     1.77	                     3.79	                    10.47	                    14.26	                   336.09	                    13.85
                    22.02	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1231.83	                    20.00	                   956.54	                    41.10	                  2014.09	                     0.00	                     1.47	                     0.29	                     0.00	                     1.77	                     3.79	                    10.43	                    14.22	                   350.72	                    13.81
                    22.64	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1224.92	                    20.00	                   949.64	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.29	                     0.00	                     1.76	                     3.79	                    10.36	                    14.16	                   359.46	                    13.75
                    23.38	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1222.03	                    20.00	                   946.74	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.29	                     0.00	                     1.75	                     3.79	                    10.34	                    14.13	                   369.93	                    13.72
                    24.27	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1214.73	                    20.00	                   939.44	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.29	                     0.00	                     1.74	                     3.79	                    10.27	                    14.07	                   382.43	                    13.66
                    25.34	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1211.08	                    20.00	                   935.79	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.29	                     0.00	                     1.73	                     3.79	                    10.24	                    14.03	                   397.39	                    13.63
                    25.98	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1204.95	                    20.00	                   929.66	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.29	                     0.00	                     1.72	                     3.79	                    10.18	                    13.98	                   406.33	                    13.57
                    26.74	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1202.61	                    20.00	                   927.32	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.29	                     0.00	                     1.72	                     3.79	                    10.16	                    13.95	                   417.05	                    13.55
                    27.66	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1196.16	                    20.00	                   920.87	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.29	                     0.00	                     1.71	                     3.79	                    10.10	                    13.90	                   429.85	                    13.50
                    28.77	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1193.18	                    20.00	                   917.89	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.71	                     3.79	                    10.07	                    13.87	                   445.19	                    13.47
                    29.43	                     0.66	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1187.66	                    20.00	                   912.37	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.02	                    13.82	                   454.36	                    13.42
                    30.23	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1185.73	                    20.00	                   910.44	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.70	                     3.79	                    10.01	                    13.80	                   465.34	                    13.40
                    31.19	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1179.95	                    20.00	                   904.66	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.69	                     3.79	                     9.95	                    13.75	                   478.48	                    13.35
                    32.33	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1177.46	                    20.00	                   902.17	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.93	                    13.73	                   494.21	                    13.33
                    33.71	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1169.81	                    20.00	                   894.52	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.86	                    13.66	                   513.00	                    13.26
                    35.36	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1166.72	                    20.00	                   891.43	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.67	                     3.79	                     9.83	                    13.63	                   535.49	                    13.23
                    36.35	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1160.11	                    20.00	                   884.82	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.66	                     3.79	                     9.77	                    13.57	                   548.93	                    13.18
                    37.54	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1158.16	                    20.00	                   882.87	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.76	                    13.55	                   565.03	                    13.16
                    38.96	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1151.43	                    20.00	                   876.14	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.69	                    13.49	                   584.27	                    13.10
                    40.68	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1148.97	                    20.00	                   873.68	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.67	                    13.47	                   607.32	                    13.08
                    41.70	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1143.01	                    20.00	                   867.73	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.62	                    13.41	                   621.09	                    13.02
                    42.93	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1141.44	                    20.00	                   866.15	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.60	                    13.40	                   637.60	                    13.01
                    44.41	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1135.38	                    20.00	                   860.09	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.55	                    13.34	                   657.33	                    12.96
                    46.19	                     1.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1133.37	                    20.00	                   858.09	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.53	                    13.32	                   680.97	                    12.94
                    47.25	                     1.06	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1127.92	                    20.00	                   852.63	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.61	                     3.79	                     9.48	                    13.27	                   695.10	                    12.89
                    48.53	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1126.62	                    20.00	                   851.33	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.47	                    13.26	                   712.04	                    12.88
                    50.06	                     1.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1121.09	                    20.00	                   845.81	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.60	                     3.79	                     9.42	                    13.21	                   732.30	                    12.83
                    51.90	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1119.42	                    20.00	                   844.13	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.40	                    13.20	                   756.58	                    12.82
                    53.01	                     1.10	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1114.38	                    20.00	                   839.09	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.59	                     3.79	                     9.36	                    13.15	                   771.09	                    12.77
                    54.33	                     1.32	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1113.29	                    20.00	                   838.00	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.35	                    13.14	                   788.50	                    12.76
                    55.92	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1108.21	                    20.00	                   832.92	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.58	                     3.79	                     9.30	                    13.09	                   809.31	                    12.72
                    57.83	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1106.79	                    20.00	                   831.50	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.29	                    13.08	                   834.26	                    12.70
                    58.97	                     1.14	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1102.12	                    20.00	                   826.83	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.57	                     3.79	                     9.24	                    13.04	                   849.19	                    12.66
                    60.35	                     1.37	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1101.18	                    20.00	                   825.89	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.24	                    13.03	                   867.08	                    12.65
                    62.00	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1096.48	                    20.00	                   821.19	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.19	                    12.99	                   888.48	                    12.61
                    63.97	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1095.26	                    20.00	                   819.97	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.56	                     3.79	                     9.18	                    12.98	                   914.15	                    12.60
                    66.35	                     2.37	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1088.92	                    20.00	                   813.63	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.55	                     3.79	                     9.12	                    12.92	                   944.80	                    12.55
                    69.19	                     2.85	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1087.37	                    20.00	                   812.08	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.11	                    12.90	                   981.55	                    12.53
                    70.90	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1081.53	                    20.00	                   806.24	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.06	                    12.85	                  1003.51	                    12.48
                    72.95	                     2.05	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1080.53	                    20.00	                   805.24	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.05	                    12.84	                  1029.84	                    12.47
                    75.41	                     2.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1074.78	                    20.00	                   799.49	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.99	                    12.79	                  1061.30	                    12.42
                    78.37	                     2.95	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1073.51	                    20.00	                   798.22	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.98	                    12.78	                  1099.03	                    12.41
                    80.14	                     1.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1068.13	                    20.00	                   792.84	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.93	                    12.73	                  1121.58	                    12.36
                    82.26	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1067.30	                    20.00	                   792.01	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.93	                    12.72	                  1148.62	                    12.35
                    83.55	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1063.60	                    20.00	                   788.31	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.51	                     3.79	                     8.89	                    12.69	                  1164.89	                    12.32
