                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     4.85	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1207.28	                    20.00	                   931.99	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.29	                     0.00	                     1.73	                     3.79	                    10.20	                    14.00	                    68.25	                    13.59
                     5.92	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1204.95	                    20.00	                   929.66	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.29	                     0.00	                     1.72	                     3.79	                    10.18	                    13.98	                    83.20	                    13.57
                     7.20	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1198.14	                    20.00	                   922.85	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.29	                     0.00	                     1.71	                     3.79	                    10.12	                    13.91	                   101.07	                    13.51
                     8.74	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1195.23	                    20.00	                   919.94	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.29	                     0.00	                     1.71	                     3.79	                    10.09	                    13.89	                   122.46	                    13.49
                     9.21	                     0.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1190.20	                    20.00	                   914.91	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.05	                    13.84	                   128.86	                    13.44
                     9.76	                     0.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1189.24	                    20.00	                   913.95	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.04	                    13.83	                   136.53	                    13.43
                    10.43	                     0.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1185.48	                    20.00	                   910.19	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.69	                     3.79	                    10.00	                    13.80	                   145.72	                    13.40
                    11.23	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1184.19	                    20.00	                   908.90	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.69	                     3.79	                     9.99	                    13.79	                   156.73	                    13.39
                    12.18	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1178.85	                    20.00	                   903.56	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.94	                    13.74	                   169.90	                    13.34
                    13.33	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1177.15	                    20.00	                   901.86	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.93	                    13.72	                   185.68	                    13.33
                    14.02	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1172.13	                    20.00	                   896.84	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.88	                    13.68	                   195.12	                    13.28
                    14.85	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1171.00	                    20.00	                   895.71	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.87	                    13.67	                   206.43	                    13.27
                    15.85	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1165.83	                    20.00	                   890.55	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.66	                     3.79	                     9.83	                    13.62	                   219.97	                    13.23
                    17.04	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1164.34	                    20.00	                   889.05	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.66	                     3.79	                     9.81	                    13.61	                   236.19	                    13.21
                    17.75	                     0.72	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1159.55	                    20.00	                   884.26	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.77	                    13.56	                   245.89	                    13.17
                    18.61	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1158.56	                    20.00	                   883.27	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.76	                    13.55	                   257.53	                    13.16
                    19.64	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1153.73	                    20.00	                   878.44	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.65	                     3.79	                     9.71	                    13.51	                   271.45	                    13.12
                    20.88	                     1.24	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1152.41	                    20.00	                   877.12	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.70	                    13.50	                   288.13	                    13.11
                    21.62	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1147.94	                    20.00	                   872.65	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.66	                    13.46	                   298.12	                    13.07
                    22.51	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1147.06	                    20.00	                   871.77	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.64	                     3.79	                     9.65	                    13.45	                   310.09	                    13.06
                    23.58	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1142.57	                    20.00	                   867.28	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.61	                    13.41	                   324.41	                    13.02
                    24.86	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1141.39	                    20.00	                   866.10	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.60	                    13.40	                   341.58	                    13.01
                    26.40	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1135.32	                    20.00	                   860.03	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.62	                     3.79	                     9.55	                    13.34	                   362.10	                    12.96
                    28.24	                     1.85	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1133.79	                    20.00	                   858.50	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.62	                     3.79	                     9.53	                    13.33	                   386.70	                    12.94
                    29.35	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1128.18	                    20.00	                   852.89	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.61	                     3.79	                     9.48	                    13.28	                   401.40	                    12.89
                    30.68	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1127.18	                    20.00	                   851.89	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.47	                    13.27	                   419.03	                    12.88
                    32.28	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1121.61	                    20.00	                   846.32	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.60	                     3.79	                     9.42	                    13.22	                   440.11	                    12.83
                    34.19	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1120.30	                    20.00	                   845.01	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.41	                    13.20	                   465.38	                    12.82
                    35.34	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1115.08	                    20.00	                   839.79	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.59	                     3.79	                     9.36	                    13.16	                   480.48	                    12.78
                    36.72	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1114.21	                    20.00	                   838.92	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.35	                    13.15	                   498.60	                    12.77
                    38.37	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1109.01	                    20.00	                   833.72	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.31	                    13.10	                   520.26	                    12.72
                    40.35	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1107.88	                    20.00	                   832.59	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.58	                     3.79	                     9.30	                    13.09	                   546.24	                    12.71
                    41.54	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1102.96	                    20.00	                   827.68	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.25	                    13.05	                   561.77	                    12.67
                    42.97	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1102.21	                    20.00	                   826.92	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.57	                     3.79	                     9.24	                    13.04	                   580.39	                    12.66
                    44.69	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1097.34	                    20.00	                   822.05	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.20	                    12.99	                   602.67	                    12.62
                    46.74	                     2.06	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1096.34	                    20.00	                   821.06	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.19	                    12.98	                   629.38	                    12.61
                    47.98	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1091.73	                    20.00	                   816.44	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.15	                    12.94	                   645.36	                    12.57
                    49.46	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1091.06	                    20.00	                   815.78	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.14	                    12.94	                   664.52	                    12.56
                    51.24	                     1.78	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1086.50	                    20.00	                   811.22	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.10	                    12.90	                   687.44	                    12.52
                    53.37	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1085.62	                    20.00	                   810.34	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.09	                    12.89	                   714.93	                    12.52
                    54.65	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1081.28	                    20.00	                   806.00	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.05	                    12.85	                   731.37	                    12.48
                    56.19	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1080.70	                    20.00	                   805.41	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.05	                    12.84	                   751.09	                    12.47
                    58.03	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1076.41	                    20.00	                   801.12	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.53	                     3.79	                     9.01	                    12.80	                   774.68	                    12.43
                    60.24	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1075.62	                    20.00	                   800.34	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.53	                     3.79	                     9.00	                    12.80	                   802.98	                    12.43
                    62.89	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1069.79	                    20.00	                   794.50	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.52	                     3.79	                     8.95	                    12.74	                   836.80	                    12.38
                    66.08	                     3.18	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1068.77	                    20.00	                   793.48	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.94	                    12.73	                   877.35	                    12.37
                    67.99	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1063.23	                    20.00	                   787.94	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.51	                     3.79	                     8.89	                    12.68	                   901.58	                    12.32
                    70.28	                     2.29	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1062.56	                    20.00	                   787.27	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.51	                     3.79	                     8.88	                    12.68	                   930.64	                    12.31
                    73.03	                     2.75	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1057.17	                    20.00	                   781.88	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.83	                    12.63	                   965.38	                    12.26
                    76.33	                     3.30	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1056.30	                    20.00	                   781.01	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.50	                     3.79	                     8.83	                    12.62	                  1007.05	                    12.26
                    78.32	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1051.13	                    20.00	                   775.84	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.49	                     3.79	                     8.78	                    12.57	                  1031.96	                    12.21
                    80.69	                     2.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1050.56	                    20.00	                   775.27	                    41.10	                  2014.09	                     0.00	                     1.19	                     0.29	                     0.00	                     1.49	                     3.79	                     8.77	                    12.57	                  1061.83	                    12.21
                    83.55	                     2.85	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1045.52	                    20.00	                   770.23	                    41.10	                  2014.09	                     0.00	                     1.19	                     0.29	                     0.00	                     1.48	                     3.79	                     8.73	                    12.52	                  1097.55	                    12.16
