                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                     3.22	                     0.62	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1279.34	                    20.00	                  1004.05	                    41.10	                  2014.09	                     0.00	                     1.55	                     0.29	                     0.00	                     1.84	                     3.79	                    10.86	                    14.65	                    47.52	                    14.23
                     3.96	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1274.53	                    20.00	                   999.24	                    41.10	                  2014.09	                     0.00	                     1.54	                     0.29	                     0.00	                     1.83	                     3.79	                    10.82	                    14.61	                    58.37	                    14.19
                     4.85	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1265.85	                    20.00	                   990.57	                    41.10	                  2014.09	                     0.00	                     1.53	                     0.29	                     0.00	                     1.82	                     3.79	                    10.74	                    14.53	                    71.33	                    14.11
                     5.92	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1260.02	                    20.00	                   984.73	                    41.10	                  2014.09	                     0.00	                     1.52	                     0.29	                     0.00	                     1.81	                     3.79	                    10.68	                    14.48	                    86.82	                    14.06
                     6.56	                     0.64	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1252.93	                    20.00	                   977.64	                    41.10	                  2014.09	                     0.00	                     1.51	                     0.29	                     0.00	                     1.80	                     3.79	                    10.62	                    14.41	                    96.07	                    14.00
                     7.33	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1249.30	                    20.00	                   974.01	                    41.10	                  2014.09	                     0.00	                     1.50	                     0.29	                     0.00	                     1.79	                     3.79	                    10.59	                    14.38	                   107.15	                    13.97
                     8.26	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1241.28	                    20.00	                   965.99	                    41.10	                  2014.09	                     0.00	                     1.49	                     0.29	                     0.00	                     1.78	                     3.79	                    10.51	                    14.31	                   120.38	                    13.90
                     9.37	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1236.79	                    20.00	                   961.50	                    41.10	                  2014.09	                     0.00	                     1.48	                     0.29	                     0.00	                     1.77	                     3.79	                    10.47	                    14.27	                   136.21	                    13.86
                    10.03	                     0.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1229.90	                    20.00	                   954.61	                    41.10	                  2014.09	                     0.00	                     1.47	                     0.29	                     0.00	                     1.76	                     3.79	                    10.41	                    14.20	                   145.66	                    13.79
                    10.83	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1227.06	                    20.00	                   951.78	                    41.10	                  2014.09	                     0.00	                     1.47	                     0.29	                     0.00	                     1.76	                     3.79	                    10.38	                    14.18	                   156.98	                    13.77
                    11.79	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1219.54	                    20.00	                   944.26	                    41.10	                  2014.09	                     0.00	                     1.46	                     0.29	                     0.00	                     1.75	                     3.79	                    10.32	                    14.11	                   170.51	                    13.70
                    12.94	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1215.98	                    20.00	                   940.69	                    41.10	                  2014.09	                     0.00	                     1.45	                     0.29	                     0.00	                     1.74	                     3.79	                    10.28	                    14.08	                   186.70	                    13.67
                    13.63	                     0.69	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1209.42	                    20.00	                   934.13	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.29	                     0.00	                     1.73	                     3.79	                    10.22	                    14.02	                   196.37	                    13.61
                    14.46	                     0.83	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1207.14	                    20.00	                   931.85	                    41.10	                  2014.09	                     0.00	                     1.44	                     0.29	                     0.00	                     1.73	                     3.79	                    10.20	                    14.00	                   207.96	                    13.59
                    15.45	                     0.99	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1200.21	                    20.00	                   924.92	                    41.10	                  2014.09	                     0.00	                     1.43	                     0.29	                     0.00	                     1.72	                     3.79	                    10.14	                    13.93	                   221.80	                    13.53
                    16.64	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1197.31	                    20.00	                   922.03	                    41.10	                  2014.09	                     0.00	                     1.42	                     0.29	                     0.00	                     1.71	                     3.79	                    10.11	                    13.91	                   238.39	                    13.51
                    17.36	                     0.72	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1191.23	                    20.00	                   915.94	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.06	                    13.85	                   248.30	                    13.45
                    18.22	                     0.86	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1189.36	                    20.00	                   914.07	                    41.10	                  2014.09	                     0.00	                     1.41	                     0.29	                     0.00	                     1.70	                     3.79	                    10.04	                    13.83	                   260.17	                    13.44
                    19.25	                     1.03	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1183.08	                    20.00	                   907.79	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.69	                     3.79	                     9.98	                    13.78	                   274.37	                    13.38
                    20.48	                     1.24	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1180.67	                    20.00	                   905.38	                    41.10	                  2014.09	                     0.00	                     1.40	                     0.29	                     0.00	                     1.69	                     3.79	                     9.96	                    13.75	                   291.37	                    13.36
                    21.23	                     0.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1175.11	                    20.00	                   899.83	                    41.10	                  2014.09	                     0.00	                     1.39	                     0.29	                     0.00	                     1.68	                     3.79	                     9.91	                    13.70	                   301.54	                    13.31
                    22.12	                     0.89	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1173.55	                    20.00	                   898.26	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.68	                     3.79	                     9.90	                    13.69	                   313.72	                    13.30
                    23.18	                     1.07	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1167.86	                    20.00	                   892.57	                    41.10	                  2014.09	                     0.00	                     1.38	                     0.29	                     0.00	                     1.67	                     3.79	                     9.84	                    13.64	                   328.29	                    13.24
                    24.47	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1165.83	                    20.00	                   890.54	                    41.10	                  2014.09	                     0.00	                     1.37	                     0.29	                     0.00	                     1.66	                     3.79	                     9.83	                    13.62	                   345.75	                    13.23
                    25.23	                     0.77	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1160.75	                    20.00	                   885.46	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.66	                     3.79	                     9.78	                    13.57	                   356.19	                    13.18
                    26.16	                     0.92	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1159.41	                    20.00	                   884.12	                    41.10	                  2014.09	                     0.00	                     1.36	                     0.29	                     0.00	                     1.65	                     3.79	                     9.77	                    13.56	                   368.70	                    13.17
                    27.26	                     1.11	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1154.22	                    20.00	                   878.93	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.65	                     3.79	                     9.72	                    13.51	                   383.67	                    13.12
                    28.59	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1152.47	                    20.00	                   877.19	                    41.10	                  2014.09	                     0.00	                     1.35	                     0.29	                     0.00	                     1.64	                     3.79	                     9.70	                    13.50	                   401.61	                    13.11
                    29.39	                     0.80	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1147.76	                    20.00	                   872.48	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.64	                     3.79	                     9.66	                    13.45	                   412.34	                    13.07
                    30.35	                     0.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1146.62	                    20.00	                   871.33	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.65	                    13.44	                   425.20	                    13.06
                    31.50	                     1.15	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1141.79	                    20.00	                   866.51	                    41.10	                  2014.09	                     0.00	                     1.34	                     0.29	                     0.00	                     1.63	                     3.79	                     9.61	                    13.40	                   440.59	                    13.01
                    32.87	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1140.28	                    20.00	                   865.00	                    41.10	                  2014.09	                     0.00	                     1.33	                     0.29	                     0.00	                     1.63	                     3.79	                     9.59	                    13.39	                   459.03	                    13.00
                    34.53	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1133.76	                    20.00	                   858.47	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.62	                     3.79	                     9.53	                    13.33	                   481.07	                    12.94
                    36.51	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1131.84	                    20.00	                   856.55	                    41.10	                  2014.09	                     0.00	                     1.32	                     0.29	                     0.00	                     1.61	                     3.79	                     9.51	                    13.31	                   507.47	                    12.93
                    37.70	                     1.19	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1125.90	                    20.00	                   850.61	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.46	                    13.25	                   523.25	                    12.87
                    39.13	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1124.66	                    20.00	                   849.37	                    41.10	                  2014.09	                     0.00	                     1.31	                     0.29	                     0.00	                     1.60	                     3.79	                     9.45	                    13.24	                   542.17	                    12.86
                    40.85	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1118.71	                    20.00	                   843.42	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.40	                    13.19	                   564.78	                    12.81
                    42.90	                     2.06	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1117.12	                    20.00	                   841.83	                    41.10	                  2014.09	                     0.00	                     1.30	                     0.29	                     0.00	                     1.59	                     3.79	                     9.38	                    13.17	                   591.89	                    12.80
                    44.14	                     1.23	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1111.63	                    20.00	                   836.34	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.33	                    13.12	                   608.09	                    12.75
                    45.62	                     1.48	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1110.59	                    20.00	                   835.30	                    41.10	                  2014.09	                     0.00	                     1.29	                     0.29	                     0.00	                     1.58	                     3.79	                     9.32	                    13.12	                   627.51	                    12.74
                    47.40	                     1.78	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1105.13	                    20.00	                   829.84	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.27	                    13.07	                   650.73	                    12.69
                    49.53	                     2.13	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1103.78	                    20.00	                   828.49	                    41.10	                  2014.09	                     0.00	                     1.28	                     0.29	                     0.00	                     1.57	                     3.79	                     9.26	                    13.05	                   678.57	                    12.68
                    50.81	                     1.28	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1098.70	                    20.00	                   823.41	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.21	                    13.01	                   695.22	                    12.63
                    52.34	                     1.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1097.82	                    20.00	                   822.53	                    41.10	                  2014.09	                     0.00	                     1.27	                     0.29	                     0.00	                     1.56	                     3.79	                     9.20	                    13.00	                   715.18	                    12.62
                    54.19	                     1.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1092.78	                    20.00	                   817.49	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.16	                    12.95	                   739.05	                    12.58
                    56.40	                     2.21	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1091.62	                    20.00	                   816.33	                    41.10	                  2014.09	                     0.00	                     1.26	                     0.29	                     0.00	                     1.55	                     3.79	                     9.15	                    12.94	                   767.67	                    12.57
                    57.73	                     1.33	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1086.90	                    20.00	                   811.61	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.10	                    12.90	                   784.78	                    12.53
                    59.32	                     1.59	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1086.14	                    20.00	                   810.85	                    41.10	                  2014.09	                     0.00	                     1.25	                     0.29	                     0.00	                     1.54	                     3.79	                     9.10	                    12.89	                   805.31	                    12.52
                    61.23	                     1.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1081.45	                    20.00	                   806.16	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.06	                    12.85	                   829.86	                    12.48
                    63.52	                     2.29	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1080.45	                    20.00	                   805.16	                    41.10	                  2014.09	                     0.00	                     1.24	                     0.29	                     0.00	                     1.53	                     3.79	                     9.05	                    12.84	                   859.30	                    12.47
                    64.90	                     1.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1076.02	                    20.00	                   800.73	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.53	                     3.79	                     9.01	                    12.80	                   876.91	                    12.43
                    66.55	                     1.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1075.35	                    20.00	                   800.06	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     9.00	                    12.79	                   898.03	                    12.42
                    68.53	                     1.98	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1070.95	                    20.00	                   795.66	                    41.10	                  2014.09	                     0.00	                     1.23	                     0.29	                     0.00	                     1.52	                     3.79	                     8.96	                    12.75	                   923.29	                    12.39
                    70.91	                     2.38	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1070.07	                    20.00	                   794.78	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.52	                     3.79	                     8.95	                    12.75	                   953.59	                    12.38
                    72.33	                     1.43	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1065.86	                    20.00	                   790.58	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.91	                    12.71	                   971.71	                    12.34
                    74.04	                     1.71	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1065.28	                    20.00	                   789.99	                    41.10	                  2014.09	                     0.00	                     1.22	                     0.29	                     0.00	                     1.51	                     3.79	                     8.91	                    12.70	                   993.45	                    12.34
                    76.10	                     2.05	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1061.10	                    20.00	                   785.81	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.87	                    12.66	                  1019.46	                    12.30
                    78.56	                     2.46	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1060.32	                    20.00	                   785.03	                    41.10	                  2014.09	                     0.00	                     1.21	                     0.29	                     0.00	                     1.50	                     3.79	                     8.86	                    12.66	                  1050.65	                    12.29
                    81.52	                     2.96	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1054.61	                    20.00	                   779.32	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.49	                     3.79	                     8.81	                    12.60	                  1087.93	                    12.24
                    83.70	                     2.18	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1053.99	                    20.00	                   778.70	                    41.10	                  2014.09	                     0.00	                     1.20	                     0.29	                     0.00	                     1.49	                     3.79	                     8.80	                    12.60	                  1115.36	                    12.24
